ItemID,LocationID,ReportingPeriodID,ScenarioID,MonthID,Date,Sum_GrossMarginAmount,Sum_Regular_Sales_Dollars,Sum_Regular_Sales_Units
120369,3,20140201,1,1,2014-02-01 00:00:00,1.5,0,0
120369,6,20140201,1,1,2014-02-01 00:00:00,1.5,0,0
120369,9,20140201,1,1,2014-02-01 00:00:00,-1.5,3,2
120369,20,20140201,1,1,2014-02-01 00:00:00,1.5,0,0
120369,21,20140301,1,1,2014-03-01 00:00:00,-21.45,6.8,7
120369,21,20140401,1,1,2014-04-01 00:00:00,-1.25,0,0
120369,23,20140201,1,1,2014-02-01 00:00:00,2.25,0,0
120369,24,20140301,1,1,2014-03-01 00:00:00,-7.5,0,0
120369,24,20140401,1,1,2014-04-01 00:00:00,-2.5,0,0
120369,26,20140201,1,1,2014-02-01 00:00:00,1.5,0,0
120369,27,20140301,1,1,2014-03-01 00:00:00,-8,8,6
120369,32,20140201,1,1,2014-02-01 00:00:00,3,0,0
120369,38,20140201,1,1,2014-02-01 00:00:00,2.25,0,0
120374,510,20140701,1,1,2014-07-01 00:00:00,134.85,197.35,25
120374,518,20140701,1,1,2014-07-01 00:00:00,27.45,39.95,5
120374,519,20140701,1,1,2014-07-01 00:00:00,46.42,63.92,8
120374,519,20140801,1,1,2014-08-01 00:00:00,16.47,23.97,3
120375,13,20140401,1,1,2014-04-01 00:00:00,14.96,23.96,4
120375,14,20140201,1,1,2014-02-01 00:00:00,66.73,107.23,18
120375,15,20140401,1,1,2014-04-01 00:00:00,14.96,23.96,4
120375,582,20140401,1,1,2014-04-01 00:00:00,48.02,77.27,13
120376,2,20140201,1,1,2014-02-01 00:00:00,-5,0.5,1
120376,5,20140101,1,1,2014-01-01 00:00:00,-3.58,27.92,12
120376,13,20140201,1,1,2014-02-01 00:00:00,-6,0,0
120376,25,20140201,1,1,2014-02-01 00:00:00,-3,0,0
120376,28,20140101,1,1,2014-01-01 00:00:00,-6.58,23.92,8
120376,28,20140201,1,1,2014-02-01 00:00:00,-4.5,0,0
120376,31,20140101,1,1,2014-01-01 00:00:00,-5.54,13.96,6
120376,31,20140201,1,1,2014-02-01 00:00:00,-1.5,0,0
120376,34,20140101,1,1,2014-01-01 00:00:00,-6.36,22.64,11
120376,37,20140101,1,1,2014-01-01 00:00:00,-28.5,0,0
120376,37,20140201,1,1,2014-02-01 00:00:00,-1.5,0,0
120376,571,20140101,1,1,2014-01-01 00:00:00,0.49,2.99,1
120377,24,20140201,1,1,2014-02-01 00:00:00,1,0,0
120377,506,20140201,1,1,2014-02-01 00:00:00,0.5,0,0
120377,515,20140101,1,1,2014-01-01 00:00:00,0.5,0,0
120377,541,20140101,1,1,2014-01-01 00:00:00,1.5,0,0
120377,544,20140101,1,1,2014-01-01 00:00:00,1,0,0
120377,544,20140201,1,1,2014-02-01 00:00:00,0.5,0,0
120377,558,20140201,1,1,2014-02-01 00:00:00,1,0,0
120377,570,20140101,1,1,2014-01-01 00:00:00,0.5,0,0
120377,570,20140201,1,1,2014-02-01 00:00:00,0.5,0,0
120377,573,20140101,1,1,2014-01-01 00:00:00,0.5,0,0
120377,576,20140101,1,1,2014-01-01 00:00:00,2,0,0
120377,576,20140201,1,1,2014-02-01 00:00:00,-2,3,2
120378,560,20140201,1,1,2014-02-01 00:00:00,127.98,188.73,27
120378,563,20140201,1,1,2014-02-01 00:00:00,35.93,53.93,8
120381,4,20140801,1,1,2014-08-01 00:00:00,7.48,11.98,2
120381,7,20140101,1,1,2014-01-01 00:00:00,-2.5,0,0
120381,7,20140801,1,1,2014-08-01 00:00:00,11.22,17.97,3
120381,21,20140701,1,1,2014-07-01 00:00:00,134.64,215.64,36
120381,26,20140201,1,1,2014-02-01 00:00:00,-1.25,0,0
120381,33,20140801,1,1,2014-08-01 00:00:00,-3.74,-5.99,-1
120381,537,20140101,1,1,2014-01-01 00:00:00,-1.25,0,0
120381,572,20140101,1,1,2014-01-01 00:00:00,-1.25,0,0
120381,572,20140201,1,1,2014-02-01 00:00:00,-1.25,0,0
120382,10,20140201,1,1,2014-02-01 00:00:00,-16.5,0,0
120382,25,20140101,1,1,2014-01-01 00:00:00,-7,0,0
120383,19,20140701,1,1,2014-07-01 00:00:00,37.4,59.9,10
120383,22,20140701,1,1,2014-07-01 00:00:00,14.96,23.96,4
120383,24,20140101,1,1,2014-01-01 00:00:00,-1.25,0,0
120383,24,20140201,1,1,2014-02-01 00:00:00,-1.25,0,0
120383,25,20140701,1,1,2014-07-01 00:00:00,78.54,125.79,21
120383,27,20140201,1,1,2014-02-01 00:00:00,-1.25,0,0
120385,501,20140101,1,1,2014-01-01 00:00:00,2.75,0,0
120385,501,20140201,1,1,2014-02-01 00:00:00,5.5,0,0
120385,504,20140101,1,1,2014-01-01 00:00:00,4.26,-3.99,0
120385,504,20140201,1,1,2014-02-01 00:00:00,2.75,0,0
120385,507,20140101,1,1,2014-01-01 00:00:00,2.75,0,0
120385,530,20140101,1,1,2014-01-01 00:00:00,22,0,0
120385,530,20140201,1,1,2014-02-01 00:00:00,2.75,0,0
120385,533,20140101,1,1,2014-01-01 00:00:00,-2.75,0,0
120385,533,20140201,1,1,2014-02-01 00:00:00,-2.75,0,0
120385,536,20140101,1,1,2014-01-01 00:00:00,11,0,0
120385,536,20140201,1,1,2014-02-01 00:00:00,11,0,0
120385,547,20140201,1,1,2014-02-01 00:00:00,2.75,0,0
120385,550,20140201,1,1,2014-02-01 00:00:00,8.25,0,0
120385,576,20140201,1,1,2014-02-01 00:00:00,18,20.5,6
120406,10,20140101,1,1,2014-01-01 00:00:00,5,0,0
120406,21,20140201,1,1,2014-02-01 00:00:00,-2.1,0.9,1
120406,24,20140201,1,1,2014-02-01 00:00:00,-1,0,0
120407,6,20140101,1,1,2014-01-01 00:00:00,6.72,5.97,3
120415,10,20140401,1,1,2014-04-01 00:00:00,-1,1,2
120415,21,20140201,1,1,2014-02-01 00:00:00,0,0,0
120417,9,20140701,1,1,2014-07-01 00:00:00,25.5,0,0
120417,18,20140701,1,1,2014-07-01 00:00:00,9,0,0
120417,19,20140601,1,1,2014-06-01 00:00:00,18,0,0
120417,20,20140501,1,1,2014-05-01 00:00:00,56.8,37.8,19
120417,20,20140701,1,1,2014-07-01 00:00:00,7.5,0,0
120417,21,20140701,1,1,2014-07-01 00:00:00,9,0,0
120417,24,20140501,1,1,2014-05-01 00:00:00,45,0,0
120417,24,20140701,1,1,2014-07-01 00:00:00,1.5,0,0
120417,25,20140601,1,1,2014-06-01 00:00:00,54,0,0
120417,27,20140501,1,1,2014-05-01 00:00:00,4.5,7,5
120417,34,20140501,1,1,2014-05-01 00:00:00,178.6,98.6,50
120417,41,20140701,1,1,2014-07-01 00:00:00,9.5,11.5,7
120418,12,20140201,1,1,2014-02-01 00:00:00,12,0,0
120418,18,20140201,1,1,2014-02-01 00:00:00,0,0,0
120418,21,20140101,1,1,2014-01-01 00:00:00,2,0,0
120418,24,20140101,1,1,2014-01-01 00:00:00,2,0,0
120418,33,20140101,1,1,2014-01-01 00:00:00,6,0,0
120429,2,20140701,1,1,2014-07-01 00:00:00,-5.5,0,0
120429,4,20140101,1,1,2014-01-01 00:00:00,17.76,32.76,4
120429,5,20140701,1,1,2014-07-01 00:00:00,-11.5,1.5,2
120429,8,20140701,1,1,2014-07-01 00:00:00,-16.5,0,0
120429,10,20140101,1,1,2014-01-01 00:00:00,8.48,15.98,2
120429,11,20140401,1,1,2014-04-01 00:00:00,-6.75,0,0
120429,11,20140701,1,1,2014-07-01 00:00:00,-5.5,0,0
120429,40,20140701,1,1,2014-07-01 00:00:00,-20.75,3.5,5
120429,510,20140401,1,1,2014-04-01 00:00:00,-1.5,0,0
120429,512,20140201,1,1,2014-02-01 00:00:00,4.48,11.98,2
120429,512,20140301,1,1,2014-03-01 00:00:00,2.5,0,0
120429,519,20140701,1,1,2014-07-01 00:00:00,-8.25,0,0
120430,3,20140101,1,1,2014-01-01 00:00:00,1.24,4.99,1
120430,3,20140301,1,1,2014-03-01 00:00:00,-8.25,0,0
120430,6,20140101,1,1,2014-01-01 00:00:00,-2.25,0,0
120430,6,20140301,1,1,2014-03-01 00:00:00,-5.5,0,0
120430,12,20140101,1,1,2014-01-01 00:00:00,-1.76,4.99,1
120430,20,20140201,1,1,2014-02-01 00:00:00,-14.4,7.35,5
120430,21,20140101,1,1,2014-01-01 00:00:00,1.47,14.97,3
120430,23,20140201,1,1,2014-02-01 00:00:00,-8,0,0
120430,24,20140101,1,1,2014-01-01 00:00:00,0.98,9.98,2
120430,26,20140201,1,1,2014-02-01 00:00:00,-6.75,0,0
120430,32,20140301,1,1,2014-03-01 00:00:00,-11.1,0.9,1
120430,35,20140301,1,1,2014-03-01 00:00:00,-2.75,0,0
120430,38,20140101,1,1,2014-01-01 00:00:00,-2.25,0,0
120430,38,20140301,1,1,2014-03-01 00:00:00,-8.25,0,0
120430,534,20140201,1,1,2014-02-01 00:00:00,-20,10,8
120431,528,20140101,1,1,2014-01-01 00:00:00,-1.01,4.99,1
120434,31,20140101,1,1,2014-01-01 00:00:00,49.92,79.92,8
120434,31,20140301,1,1,2014-03-01 00:00:00,29.68,55.93,7
120438,4,20140101,1,1,2014-01-01 00:00:00,-0.5,0,0
120438,7,20140101,1,1,2014-01-01 00:00:00,-0.5,0,0
120438,12,20140201,1,1,2014-02-01 00:00:00,-7.5,0,0
120438,13,20140101,1,1,2014-01-01 00:00:00,-0.5,0,0
120441,16,20140401,1,1,2014-04-01 00:00:00,9.98,15.98,2
120441,24,20140101,1,1,2014-01-01 00:00:00,73.86,118.86,15
120441,24,20140301,1,1,2014-03-01 00:00:00,39.92,63.92,8
120441,27,20140101,1,1,2014-01-01 00:00:00,29.94,47.94,6
120441,27,20140301,1,1,2014-03-01 00:00:00,24.95,39.95,5
120446,7,20140201,1,1,2014-02-01 00:00:00,-1.85,0.9,1
120446,13,20140301,1,1,2014-03-01 00:00:00,-1.85,0.9,1
120447,9,20140201,1,1,2014-02-01 00:00:00,-8,0,0
120447,12,20140301,1,1,2014-03-01 00:00:00,-2,0,0
120447,18,20140301,1,1,2014-03-01 00:00:00,-2,0,0
120449,5,20140101,1,1,2014-01-01 00:00:00,9.98,11.98,2
120449,10,20140201,1,1,2014-02-01 00:00:00,0,0,0
120449,10,20140301,1,1,2014-03-01 00:00:00,-8,0,0
120449,13,20140301,1,1,2014-03-01 00:00:00,-2,0,0
120449,19,20140301,1,1,2014-03-01 00:00:00,-2,0,0
120449,26,20140401,1,1,2014-04-01 00:00:00,-4,0,0
120449,28,20140101,1,1,2014-01-01 00:00:00,2.99,5.99,1
120449,31,20140101,1,1,2014-01-01 00:00:00,21.94,35.94,6
120449,34,20140101,1,1,2014-01-01 00:00:00,18.95,29.95,5
120449,39,20140201,1,1,2014-02-01 00:00:00,-11,9,6
120449,39,20140301,1,1,2014-03-01 00:00:00,-6,5,3
120449,501,20140301,1,1,2014-03-01 00:00:00,-2.09,0.91,1
120449,530,20140301,1,1,2014-03-01 00:00:00,-6,0,0
120449,545,20140101,1,1,2014-01-01 00:00:00,2,0,0
120449,550,20140201,1,1,2014-02-01 00:00:00,2,0,0
120449,571,20140101,1,1,2014-01-01 00:00:00,2.99,5.99,1
120449,576,20140201,1,1,2014-02-01 00:00:00,3.5,2.5,1
120450,3,20140201,1,1,2014-02-01 00:00:00,2,0,0
120450,4,20140101,1,1,2014-01-01 00:00:00,2.99,5.99,1
120450,6,20140201,1,1,2014-02-01 00:00:00,0,0,0
120450,8,20140201,1,1,2014-02-01 00:00:00,0,0,0
120450,9,20140201,1,1,2014-02-01 00:00:00,-3,6,3
120450,11,20140201,1,1,2014-02-01 00:00:00,-0.5,8.5,3
120450,14,20140201,1,1,2014-02-01 00:00:00,0,0,0
120450,18,20140301,1,1,2014-03-01 00:00:00,-2,0,0
120450,24,20140101,1,1,2014-01-01 00:00:00,20.95,32.95,6
120450,25,20140401,1,1,2014-04-01 00:00:00,-8,0,0
120450,27,20140101,1,1,2014-01-01 00:00:00,12.49,26.49,6
120450,32,20140201,1,1,2014-02-01 00:00:00,0,0,0
120450,33,20140101,1,1,2014-01-01 00:00:00,10.97,17.97,3
120450,37,20140201,1,1,2014-02-01 00:00:00,0,0,0
120450,38,20140201,1,1,2014-02-01 00:00:00,2,0,0
120450,38,20140301,1,1,2014-03-01 00:00:00,-4,0,0
120450,40,20140201,1,1,2014-02-01 00:00:00,0,0,0
120451,37,20140201,1,1,2014-02-01 00:00:00,-2.5,0,0
120458,543,20140201,1,1,2014-02-01 00:00:00,88.87,127.87,13
120458,544,20140201,1,1,2014-02-01 00:00:00,20.97,29.97,3
120458,544,20140301,1,1,2014-03-01 00:00:00,88.88,127.88,13
120464,10,20140101,1,1,2014-01-01 00:00:00,-0.75,0,0
120465,2,20140201,1,1,2014-02-01 00:00:00,-6,6,4
120465,3,20140301,1,1,2014-03-01 00:00:00,-10,0,0
120465,9,20140101,1,1,2014-01-01 00:00:00,8,0,0
120465,10,20140401,1,1,2014-04-01 00:00:00,-2,0,0
120465,12,20140101,1,1,2014-01-01 00:00:00,8,0,0
120465,16,20140401,1,1,2014-04-01 00:00:00,-2,0,0
120465,25,20140201,1,1,2014-02-01 00:00:00,-0.6,5.4,2
120465,26,20140301,1,1,2014-03-01 00:00:00,-4,0,0
120465,28,20140201,1,1,2014-02-01 00:00:00,-5,0,0
120465,39,20140401,1,1,2014-04-01 00:00:00,-2,0,0
120470,11,20140401,1,1,2014-04-01 00:00:00,65.91,95.91,10
120470,12,20140201,1,1,2014-02-01 00:00:00,20.97,29.97,3
120470,13,20140401,1,1,2014-04-01 00:00:00,-6.99,-9.99,-1
120470,34,20140401,1,1,2014-04-01 00:00:00,-6.99,-9.99,-1
120472,2,20140101,1,1,2014-01-01 00:00:00,13.98,19.98,2
120472,3,20140401,1,1,2014-04-01 00:00:00,6.99,9.99,1
120472,5,20140101,1,1,2014-01-01 00:00:00,27.96,39.96,4
120472,6,20140401,1,1,2014-04-01 00:00:00,27.96,39.96,4
120472,7,20140201,1,1,2014-02-01 00:00:00,26.96,38.96,4
120472,8,20140101,1,1,2014-01-01 00:00:00,48.93,69.93,7
120472,8,20140401,1,1,2014-04-01 00:00:00,41.94,59.94,6
120472,9,20140401,1,1,2014-04-01 00:00:00,26.96,38.96,4
120472,10,20140201,1,1,2014-02-01 00:00:00,76.89,109.89,11
120472,11,20140401,1,1,2014-04-01 00:00:00,48.93,69.93,7
120472,13,20140201,1,1,2014-02-01 00:00:00,174.75,249.75,25
120472,14,20140401,1,1,2014-04-01 00:00:00,32.96,47.96,5
120472,16,20140201,1,1,2014-02-01 00:00:00,125.82,179.82,18
120472,16,20140301,1,1,2014-03-01 00:00:00,87.89,123.89,12
120472,18,20140201,1,1,2014-02-01 00:00:00,135.81,192.81,19
120472,19,20140301,1,1,2014-03-01 00:00:00,111.84,159.84,16
120472,21,20140201,1,1,2014-02-01 00:00:00,138.81,198.81,20
120472,22,20140301,1,1,2014-03-01 00:00:00,60.91,87.91,9
120473,5,20140101,1,1,2014-01-01 00:00:00,-6,0,0
120473,5,20140401,1,1,2014-04-01 00:00:00,-2,0,0
120473,6,20140201,1,1,2014-02-01 00:00:00,-6,0,0
120473,7,20140101,1,1,2014-01-01 00:00:00,0,0,0
120473,8,20140101,1,1,2014-01-01 00:00:00,-2,0,0
120473,9,20140201,1,1,2014-02-01 00:00:00,-13,1,2
120473,12,20140201,1,1,2014-02-01 00:00:00,-2,0,0
120473,14,20140101,1,1,2014-01-01 00:00:00,-2,0,0
120473,14,20140201,1,1,2014-02-01 00:00:00,-6,0,0
120473,20,20140201,1,1,2014-02-01 00:00:00,-6,0,0
120473,21,20140101,1,1,2014-01-01 00:00:00,-4,0,0
120473,23,20140201,1,1,2014-02-01 00:00:00,-8,0,0
120473,24,20140101,1,1,2014-01-01 00:00:00,-2,0,0
120473,27,20140101,1,1,2014-01-01 00:00:00,-6,0,0
120473,33,20140101,1,1,2014-01-01 00:00:00,0,0,0
120473,34,20140101,1,1,2014-01-01 00:00:00,-4,0,0
120473,37,20140101,1,1,2014-01-01 00:00:00,-4,0,0
120473,38,20140201,1,1,2014-02-01 00:00:00,-2,0,0
120473,40,20140101,1,1,2014-01-01 00:00:00,-4,0,0
120473,526,20140201,1,1,2014-02-01 00:00:00,0,0,0
120473,581,20140201,1,1,2014-02-01 00:00:00,0,0,0
120473,582,20140101,1,1,2014-01-01 00:00:00,2,0,0
120482,37,20140201,1,1,2014-02-01 00:00:00,0,0,0
120483,23,20140101,1,1,2014-01-01 00:00:00,0,0,0
120483,32,20140101,1,1,2014-01-01 00:00:00,-2.99,-5.99,-1
120483,37,20140301,1,1,2014-03-01 00:00:00,-2,0,0
120483,39,20140201,1,1,2014-02-01 00:00:00,-2.5,0.5,1
120483,518,20140201,1,1,2014-02-01 00:00:00,0,0,0
120483,547,20140201,1,1,2014-02-01 00:00:00,-2,0,0
120487,3,20140201,1,1,2014-02-01 00:00:00,2.5,3,2
120487,4,20140301,1,1,2014-03-01 00:00:00,-3,0,0
120487,6,20140201,1,1,2014-02-01 00:00:00,4.5,0,0
120487,9,20140201,1,1,2014-02-01 00:00:00,6.2,4.2,2
120487,10,20140301,1,1,2014-03-01 00:00:00,-9,0,0
120487,32,20140201,1,1,2014-02-01 00:00:00,3.5,0,0
120487,33,20140301,1,1,2014-03-01 00:00:00,-12,0,0
120487,38,20140201,1,1,2014-02-01 00:00:00,6,0,0
120487,39,20140301,1,1,2014-03-01 00:00:00,-1.5,0,0
120487,507,20140401,1,1,2014-04-01 00:00:00,-1.5,0,0
120487,514,20140201,1,1,2014-02-01 00:00:00,2.5,0,0
120487,515,20140301,1,1,2014-03-01 00:00:00,-6.5,10,6
120487,518,20140301,1,1,2014-03-01 00:00:00,-13.98,-14.98,-1
120487,520,20140201,1,1,2014-02-01 00:00:00,7.5,0,0
120487,543,20140201,1,1,2014-02-01 00:00:00,7.5,0,0
120487,546,20140201,1,1,2014-02-01 00:00:00,5,0,0
120487,572,20140201,1,1,2014-02-01 00:00:00,10,0,0
120487,575,20140201,1,1,2014-02-01 00:00:00,5,0,0
120487,581,20140201,1,1,2014-02-01 00:00:00,7.5,0,0
120492,9,20140401,1,1,2014-04-01 00:00:00,3.49,5.99,1
120492,12,20140401,1,1,2014-04-01 00:00:00,3.49,5.99,1
120492,27,20140201,1,1,2014-02-01 00:00:00,1.5,0,0
120492,33,20140201,1,1,2014-02-01 00:00:00,1.5,0,0
120494,10,20140401,1,1,2014-04-01 00:00:00,-1.5,0,0
120497,10,20140401,1,1,2014-04-01 00:00:00,-2.5,0,0
120497,28,20140201,1,1,2014-02-01 00:00:00,-9.5,6,4
120507,3,20140201,1,1,2014-02-01 00:00:00,-2.8,4.2,2
120507,6,20140201,1,1,2014-02-01 00:00:00,-2.5,0,0
120507,18,20140201,1,1,2014-02-01 00:00:00,-14,7.5,5
120507,38,20140201,1,1,2014-02-01 00:00:00,1,0,0
120508,28,20140201,1,1,2014-02-01 00:00:00,-1.75,0.5,1
120509,10,20140201,1,1,2014-02-01 00:00:00,-2,0,0
120509,21,20140101,1,1,2014-01-01 00:00:00,15.5,0,0
120509,27,20140101,1,1,2014-01-01 00:00:00,5,0,0
120513,14,20140101,1,1,2014-01-01 00:00:00,-0.5,0,0
120514,5,20140201,1,1,2014-02-01 00:00:00,-5,1.5,1
120514,11,20140201,1,1,2014-02-01 00:00:00,-3,0,0
120514,37,20140201,1,1,2014-02-01 00:00:00,-1.5,0,0
120521,4,20140201,1,1,2014-02-01 00:00:00,-15,0,0
120521,6,20140101,1,1,2014-01-01 00:00:00,-3.75,0,0
120521,9,20140101,1,1,2014-01-01 00:00:00,-1.25,0,0
120521,11,20140101,1,1,2014-01-01 00:00:00,-1.75,0.5,1
120521,12,20140101,1,1,2014-01-01 00:00:00,-1.25,0,0
120521,18,20140201,1,1,2014-02-01 00:00:00,-5,0,0
120521,18,20140401,1,1,2014-04-01 00:00:00,-1.25,0,0
120521,21,20140201,1,1,2014-02-01 00:00:00,-1.25,0,0
120521,26,20140401,1,1,2014-04-01 00:00:00,-1.25,0,0
120521,27,20140101,1,1,2014-01-01 00:00:00,-3.75,0,0
120521,27,20140201,1,1,2014-02-01 00:00:00,-2.5,0,0
120521,33,20140201,1,1,2014-02-01 00:00:00,-7.5,0,0
120521,38,20140101,1,1,2014-01-01 00:00:00,-18.75,0,0
120524,3,20140101,1,1,2014-01-01 00:00:00,25.37,82.87,14
120524,6,20140101,1,1,2014-01-01 00:00:00,30.83,121.83,21
120524,9,20140101,1,1,2014-01-01 00:00:00,13.43,46.93,8
120524,9,20140401,1,1,2014-04-01 00:00:00,-3.5,0,0
120524,12,20140101,1,1,2014-01-01 00:00:00,40.31,197.81,36
120524,12,20140201,1,1,2014-02-01 00:00:00,-26.5,0,0
120524,12,20140301,1,1,2014-03-01 00:00:00,-50.5,14,12
120524,14,20140401,1,1,2014-04-01 00:00:00,-3.5,0,0
120524,15,20140401,1,1,2014-04-01 00:00:00,-3.5,0,0
120524,18,20140201,1,1,2014-02-01 00:00:00,-34.5,0,0
120524,18,20140301,1,1,2014-03-01 00:00:00,-74.5,18,12
120524,20,20140401,1,1,2014-04-01 00:00:00,-21,0,0
120524,21,20140201,1,1,2014-02-01 00:00:00,-19.5,0,0
120524,23,20140401,1,1,2014-04-01 00:00:00,-7,0,0
120524,24,20140201,1,1,2014-02-01 00:00:00,-6,0,0
120524,27,20140201,1,1,2014-02-01 00:00:00,-40.5,0,0
120524,33,20140201,1,1,2014-02-01 00:00:00,-34.5,0,0
120524,38,20140101,1,1,2014-01-01 00:00:00,19.89,65.89,11
120524,38,20140401,1,1,2014-04-01 00:00:00,-3.5,0,0
120525,8,20140101,1,1,2014-01-01 00:00:00,7.47,17.97,3
120525,8,20140301,1,1,2014-03-01 00:00:00,-29.5,7,5
120525,8,20140401,1,1,2014-04-01 00:00:00,-3.5,0,0
120525,11,20140101,1,1,2014-01-01 00:00:00,1.99,5.99,1
120525,11,20140201,1,1,2014-02-01 00:00:00,-4.5,0,0
120525,11,20140301,1,1,2014-03-01 00:00:00,-14,0,0
120525,14,20140201,1,1,2014-02-01 00:00:00,-8.5,11,3
120525,14,20140301,1,1,2014-03-01 00:00:00,-28,0,0
120525,23,20140201,1,1,2014-02-01 00:00:00,-4,0,0
120525,26,20140201,1,1,2014-02-01 00:00:00,-0.5,0,0
120525,32,20140201,1,1,2014-02-01 00:00:00,-1.5,0,0
120525,34,20140101,1,1,2014-01-01 00:00:00,4.96,23.96,4
120540,14,20140201,1,1,2014-02-01 00:00:00,10,0,0
120546,13,20140101,1,1,2014-01-01 00:00:00,-0.5,0,0
120553,18,20140301,1,1,2014-03-01 00:00:00,-4,0,0
120553,21,20140201,1,1,2014-02-01 00:00:00,0,0,0
120559,12,20140201,1,1,2014-02-01 00:00:00,-2.3,2.7,1
120559,27,20140201,1,1,2014-02-01 00:00:00,-4,0,0
120584,28,20140201,1,1,2014-02-01 00:00:00,19.7,5.7,2
120588,27,20140201,1,1,2014-02-01 00:00:00,-0.25,0,0
120589,34,20140101,1,1,2014-01-01 00:00:00,-0.25,0,0
120600,20,20140101,1,1,2014-01-01 00:00:00,0,0,0
120601,25,20140101,1,1,2014-01-01 00:00:00,-2,0,0
120603,38,20140201,1,1,2014-02-01 00:00:00,1.75,0,0
120605,12,20140101,1,1,2014-01-01 00:00:00,-6,0,0
120623,3,20140101,1,1,2014-01-01 00:00:00,21,0,0
120623,3,20140201,1,1,2014-02-01 00:00:00,22.5,0,0
120623,3,20140301,1,1,2014-03-01 00:00:00,2.25,0,0
120623,3,20140401,1,1,2014-04-01 00:00:00,4.48,4.98,2
120623,6,20140201,1,1,2014-02-01 00:00:00,3,0,0
120623,9,20140201,1,1,2014-02-01 00:00:00,8.15,2.9,3
120623,12,20140201,1,1,2014-02-01 00:00:00,1.5,0,0
120623,18,20140201,1,1,2014-02-01 00:00:00,9,0,0
120623,21,20140201,1,1,2014-02-01 00:00:00,2.25,0,0
120623,24,20140201,1,1,2014-02-01 00:00:00,3,0,0
120623,26,20140101,1,1,2014-01-01 00:00:00,6,0,0
120623,32,20140101,1,1,2014-01-01 00:00:00,5.25,0,0
120623,32,20140401,1,1,2014-04-01 00:00:00,0.75,0,0
120623,38,20140201,1,1,2014-02-01 00:00:00,3,0,0
120624,2,20140201,1,1,2014-02-01 00:00:00,-0.25,0,0
120624,5,20140201,1,1,2014-02-01 00:00:00,-0.25,0,0
120624,8,20140201,1,1,2014-02-01 00:00:00,-0.25,5,4
120624,11,20140201,1,1,2014-02-01 00:00:00,-0.25,0,0
120624,23,20140201,1,1,2014-02-01 00:00:00,-0.5,0,0
120624,25,20140101,1,1,2014-01-01 00:00:00,1.75,0,0
120624,28,20140101,1,1,2014-01-01 00:00:00,0.75,0,0
120624,31,20140101,1,1,2014-01-01 00:00:00,1.75,0,0
120624,34,20140101,1,1,2014-01-01 00:00:00,0.75,0,0
120624,40,20140201,1,1,2014-02-01 00:00:00,-0.5,0,0
120627,2,20140201,1,1,2014-02-01 00:00:00,9.5,0,0
120627,2,20140401,1,1,2014-04-01 00:00:00,2.5,0,0
120627,4,20140401,1,1,2014-04-01 00:00:00,5,0,0
120627,5,20140201,1,1,2014-02-01 00:00:00,72.5,72,68
120627,7,20140401,1,1,2014-04-01 00:00:00,0.5,0,0
120627,8,20140201,1,1,2014-02-01 00:00:00,3.5,0,0
120627,10,20140401,1,1,2014-04-01 00:00:00,0.5,0,0
120627,11,20140201,1,1,2014-02-01 00:00:00,2,0,0
120627,22,20140101,1,1,2014-01-01 00:00:00,201.7,189.2,50
120627,25,20140101,1,1,2014-01-01 00:00:00,158.27,114.77,23
120627,26,20140201,1,1,2014-02-01 00:00:00,5,0,0
120627,28,20140101,1,1,2014-01-01 00:00:00,65.28,44.78,14
120627,28,20140401,1,1,2014-04-01 00:00:00,1,0,0
120627,31,20140101,1,1,2014-01-01 00:00:00,111.48,9.98,2
120627,31,20140201,1,1,2014-02-01 00:00:00,32.5,15,9
120627,31,20140401,1,1,2014-04-01 00:00:00,1.5,0,0
120627,32,20140201,1,1,2014-02-01 00:00:00,50.5,22,20
120627,34,20140201,1,1,2014-02-01 00:00:00,9,8,6
120627,34,20140401,1,1,2014-04-01 00:00:00,6.49,4.99,1
120627,37,20140201,1,1,2014-02-01 00:00:00,18.5,0,0
120627,39,20140101,1,1,2014-01-01 00:00:00,17.5,0,0
120627,39,20140401,1,1,2014-04-01 00:00:00,10.98,9.98,2
120628,25,20140201,1,1,2014-02-01 00:00:00,3.25,0,0
120630,19,20140101,1,1,2014-01-01 00:00:00,3.48,3.98,2
120634,10,20140701,1,1,2014-07-01 00:00:00,0,1.5,6
120634,13,20140701,1,1,2014-07-01 00:00:00,0,2.25,9
120634,14,20140601,1,1,2014-06-01 00:00:00,0,43.75,175
120634,15,20140501,1,1,2014-05-01 00:00:00,0,4.75,19
120634,15,20140701,1,1,2014-07-01 00:00:00,0,5,20
120634,16,20140701,1,1,2014-07-01 00:00:00,0,2.5,10
120634,18,20140701,1,1,2014-07-01 00:00:00,0,1.75,7
120634,19,20140701,1,1,2014-07-01 00:00:00,0,5.75,23
120634,22,20140501,1,1,2014-05-01 00:00:00,0,42.25,169
120634,25,20140701,1,1,2014-07-01 00:00:00,0,1,4
120634,26,20140501,1,1,2014-05-01 00:00:00,0,8.75,35
120634,36,20140701,1,1,2014-07-01 00:00:00,56.46,87.21,123
120634,39,20140701,1,1,2014-07-01 00:00:00,0,8.25,33
120634,41,20140701,1,1,2014-07-01 00:00:00,0,-1.25,-5
120636,7,20140101,1,1,2014-01-01 00:00:00,-3.5,0,0
120636,13,20140101,1,1,2014-01-01 00:00:00,-16,2,4
